Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
25	Spectrogram 1	1	1752.944084680	1753.785403680	661.334	980.034	0.8413	-51.85	17.21	1752.9441	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
26	Spectrogram 1	1	1754.886343418	1755.664563518	605.247	1043.447	0.7782	-46.59	23.14	1754.8863	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
27	Spectrogram 1	1	1756.794265080	1757.446287380	609.870	1024.170	0.6520	-46.17	23.53	1756.7943	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
28	Spectrogram 1	1	1758.499585914	1759.298839014	786.238	1096.938	0.7993	-55.69	18.99	1758.4996	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
29	Spectrogram 1	1	1760.521035257	1761.362354357	736.526	1007.426	0.8413	-49.65	25.69	1760.5210	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
30	Spectrogram 1	1	1764.387389459	1765.270774359	23.900	255.000	0.8834	-50.21	13.32	1764.3874	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
31	Spectrogram 1	1	1766.932379459	1767.710599559	47.800	247.000	0.7782	-51.04	12.30	1766.9324	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
32	Spectrogram 1	1	1769.267039759	1770.255589559	39.800	239.000	0.9885	-49.50	14.18	1769.2670	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
33	Spectrogram 1	1	1771.812029759	1772.800579659	31.900	247.000	0.9885	-49.44	13.91	1771.8120	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
34	Spectrogram 1	1	1774.269673559	1775.174091559	31.900	207.200	0.9044	-51.90	13.05	1774.2697	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
35	Spectrogram 1	1	1778.939000000	1779.171349352	0.000	8000.000	0.2323	-32.64	18.73	1778.9390	S00974_20190805_144415.wav	S00974_20190805_144415.wav	Phaser
36	Spectrogram 1	1	1781.980664249	1784.008440415	0.000	8000.000	2.0278	-32.33	18.21	1781.9807	S00974_20190805_144415.wav	S00974_20190805_144415.wav	Upsweep
37	Spectrogram 1	1	1785.972848576	1788.114320689	0.000	8000.000	2.1415	-32.38	16.35	1785.9728	S00974_20190805_144415.wav	S00974_20190805_144415.wav	Downsweep
38	Spectrogram 1	1	1791.000043659	1793.070065159	0.000	8000.000	2.0700	-32.34	18.23	1791.0000	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
39	Spectrogram 1	1	1794.952874169	1797.065141009	0.000	8000.000	2.1123	-32.35	16.85	1794.9529	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
40	Spectrogram 1	1	1799.958946579	1802.050090749	0.000	8000.000	2.0911	-32.36	18.23	1799.9589	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
41	Spectrogram 1	1	1803.993376239	1806.105643079	0.000	8000.000	2.1123	-32.39	16.32	1803.9934	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
42	Spectrogram 1	1	1807.996121899	1808.249593919	0.000	8000.000	0.2535	-32.66	19.02	1807.9961	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
43	Spectrogram 1	1	1817.325218779	1821.813901599	580.000	1080.800	4.4887	-45.23	23.38	1817.3252	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
44	Spectrogram 1	1	1832.721931729	1834.257338949	143.400	470.100	1.5354	-56.82	12.84	1832.7219	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
45	Spectrogram 1	1	1835.282701289	1836.313317089	159.300	709.100	1.0306	-48.57	14.26	1835.2827	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
46	Spectrogram 1	1	1821.858519279	1828.655279029	580.000	1526.500	6.7968	-50.03	18.94	1821.8585	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
47	Spectrogram 1	1	1837.557806709	1838.331179809	326.700	756.900	0.7734	-46.28	22.20	1837.5578	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
48	Spectrogram 1	1	1839.684582729	1840.666171669	294.800	669.300	0.9816	-46.01	18.94	1839.6846	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
49	Spectrogram 1	1	1842.212917869	1843.030908649	318.700	693.200	0.8180	-49.54	20.82	1842.2129	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
50	Spectrogram 1	1	1844.728821669	1845.531939889	278.900	605.500	0.8031	-49.69	17.20	1844.7288	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
51	Spectrogram 1	1	1847.524862879	1848.387471339	294.800	701.100	0.8626	-46.05	21.16	1847.5249	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
52	Spectrogram 1	1	1850.328773909	1851.444215879	255.000	669.300	1.1154	-51.77	16.65	1850.3288	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
53	Spectrogram 1	1	1853.392521189	1854.716178999	159.300	390.400	1.3237	-55.19	12.95	1853.3925	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
54	Spectrogram 1	1	1856.944782179	1858.283312549	127.500	398.400	1.3385	-55.80	13.10	1856.9448	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
55	Spectrogram 1	1	1860.461002369	1862.007748569	127.500	398.400	1.5467	-57.12	12.63	1860.4610	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
56	Spectrogram 1	1	1884.272321659	1891.465599259	589.600	1381.600	7.1933	-53.46	12.54	1884.2723	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
57	Spectrogram 1	1	1891.633863059	1896.303183659	748.900	1593.500	4.6693	-48.74	19.20	1891.6339	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
58	Spectrogram 1	1	1896.690441759	1899.698157259	358.500	900.300	3.0077	-53.37	12.24	1896.6904	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
59	Spectrogram 1	1	1902.413084680	1903.254403680	661.334	980.034	0.8413	-51.50	17.84	1902.4131	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
60	Spectrogram 1	1	1904.355343418	1905.133563518	605.247	1043.447	0.7782	-46.00	22.30	1904.3553	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
61	Spectrogram 1	1	1906.263265080	1906.915287380	609.870	1024.170	0.6520	-45.76	24.55	1906.2633	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
62	Spectrogram 1	1	1907.968585914	1908.767839014	786.238	1096.938	0.7993	-55.44	19.34	1907.9686	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
63	Spectrogram 1	1	1909.990035257	1910.831354357	736.526	1007.426	0.8413	-49.45	25.53	1909.9900	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
64	Spectrogram 1	1	1913.856389459	1914.739774359	23.900	255.000	0.8834	-50.11	14.34	1913.8564	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
65	Spectrogram 1	1	1916.401379459	1917.179599559	47.800	247.000	0.7782	-51.04	13.06	1916.4014	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
66	Spectrogram 1	1	1918.736039759	1919.724589559	39.800	239.000	0.9885	-49.48	14.78	1918.7360	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
67	Spectrogram 1	1	1921.281029759	1922.269579659	31.900	247.000	0.9885	-49.23	13.31	1921.2810	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
68	Spectrogram 1	1	1923.738673559	1924.643091559	31.900	207.200	0.9044	-52.13	12.51	1923.7387	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
69	Spectrogram 1	1	1928.370000000	1928.602349352	0.000	8000.000	0.2323	-32.42	18.29	1928.3700	S00974_20190805_144415.wav	S00974_20190805_144415.wav	Phaser
70	Spectrogram 1	1	1931.411664249	1933.439440415	0.000	8000.000	2.0278	-32.34	17.78	1931.4117	S00974_20190805_144415.wav	S00974_20190805_144415.wav	Upsweep
71	Spectrogram 1	1	1935.403848576	1937.545320689	0.000	8000.000	2.1415	-32.40	15.91	1935.4038	S00974_20190805_144415.wav	S00974_20190805_144415.wav	Downsweep
72	Spectrogram 1	1	1940.431043659	1942.501065159	0.000	8000.000	2.0700	-32.36	17.68	1940.4310	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
73	Spectrogram 1	1	1944.383874169	1946.496141009	0.000	8000.000	2.1123	-32.39	16.10	1944.3839	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
74	Spectrogram 1	1	1949.389946579	1951.481090749	0.000	8000.000	2.0911	-32.37	17.82	1949.3899	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
75	Spectrogram 1	1	1953.424376239	1955.536643079	0.000	8000.000	2.1123	-32.38	15.77	1953.4244	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
76	Spectrogram 1	1	1957.427121899	1957.680593919	0.000	8000.000	0.2535	-32.60	18.50	1957.4271	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
77	Spectrogram 1	1	1966.756218779	1971.244901599	580.000	1080.800	4.4887	-45.02	22.89	1966.7562	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
78	Spectrogram 1	1	1982.152931729	1983.688338949	143.400	470.100	1.5354	-56.93	13.13	1982.1529	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
79	Spectrogram 1	1	1984.713701289	1985.744317089	159.300	709.100	1.0306	-48.77	14.97	1984.7137	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
80	Spectrogram 1	1	1971.289519279	1978.086279029	580.000	1526.500	6.7968	-49.94	19.08	1971.2895	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
81	Spectrogram 1	1	1986.988806709	1987.762179809	326.700	756.900	0.7734	-46.45	21.88	1986.9888	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
82	Spectrogram 1	1	1989.115582729	1990.097171669	294.800	669.300	0.9816	-46.67	19.16	1989.1156	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
83	Spectrogram 1	1	1991.643917869	1992.461908649	318.700	693.200	0.8180	-49.85	20.01	1991.6439	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
84	Spectrogram 1	1	1994.159821669	1994.962939889	278.900	605.500	0.8031	-49.77	17.28	1994.1598	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
85	Spectrogram 1	1	1996.955862879	1997.818471339	294.800	701.100	0.8626	-46.60	21.23	1996.9559	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
86	Spectrogram 1	1	1999.759773909	2000.875215879	255.000	669.300	1.1154	-52.06	16.42	1999.7598	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
87	Spectrogram 1	1	2002.823521189	2004.147178999	159.300	390.400	1.3237	-55.50	13.46	2002.8235	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
88	Spectrogram 1	1	2006.375782179	2007.714312549	127.500	398.400	1.3385	-56.10	12.57	2006.3758	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
89	Spectrogram 1	1	2009.892002369	2011.438748569	127.500	398.400	1.5467	-57.14	12.44	2009.8920	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
90	Spectrogram 1	1	2033.703321659	2040.896599259	589.600	1381.600	7.1933	-53.86	12.40	2033.7033	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
91	Spectrogram 1	1	2041.064863059	2045.734183659	748.900	1593.500	4.6693	-48.97	19.13	2041.0649	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
92	Spectrogram 1	1	2046.121441759	2049.129157259	358.500	900.300	3.0077	-53.47	11.63	2046.1214	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
93	Spectrogram 1	1	2051.844084680	2052.685403680	661.334	980.034	0.8413	-51.67	17.71	2051.8441	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
94	Spectrogram 1	1	2053.786343418	2054.564563518	605.247	1043.447	0.7782	-46.28	23.26	2053.7863	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
95	Spectrogram 1	1	2055.694265080	2056.346287380	609.870	1024.170	0.6520	-45.89	24.36	2055.6943	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
96	Spectrogram 1	1	2057.399585914	2058.198839014	786.238	1096.938	0.7993	-55.41	19.64	2057.3996	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
97	Spectrogram 1	1	2059.421035257	2060.262354357	736.526	1007.426	0.8413	-49.30	26.07	2059.4210	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
98	Spectrogram 1	1	2063.287389459	2064.170774359	23.900	255.000	0.8834	-50.08	13.43	2063.2874	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
99	Spectrogram 1	1	2065.832379459	2066.610599559	47.800	247.000	0.7782	-50.95	13.55	2065.8324	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
100	Spectrogram 1	1	2068.167039759	2069.155589559	39.800	239.000	0.9885	-49.25	15.68	2068.1670	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
101	Spectrogram 1	1	2070.712029759	2071.700579659	31.900	247.000	0.9885	-49.12	14.78	2070.7120	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
102	Spectrogram 1	1	2073.169673559	2074.074091559	31.900	207.200	0.9044	-51.64	13.55	2073.1697	S00974_20190805_144415.wav	S00974_20190805_144415.wav	
