Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
35	Spectrogram 1	1	438.044000000	438.276349352	0.000	8000.000	0.2323	-33.41	20.86	438.0440	S01143_20190812_140005.wav	S01143_20190812_140005.wav	Phaser
36	Spectrogram 1	1	441.085664249	443.113440415	0.000	8000.000	2.0278	-33.18	21.61	441.0857	S01143_20190812_140005.wav	S01143_20190812_140005.wav	Upsweep
37	Spectrogram 1	1	445.077848576	447.219320689	0.000	8000.000	2.1415	-32.90	21.04	445.0778	S01143_20190812_140005.wav	S01143_20190812_140005.wav	Downsweep
38	Spectrogram 1	1	450.105043659	452.175065159	0.000	8000.000	2.0700	-33.19	22.17	450.1050	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
39	Spectrogram 1	1	454.057874169	456.170141009	0.000	8000.000	2.1123	-33.37	21.20	454.0579	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
40	Spectrogram 1	1	459.063946579	461.155090749	0.000	8000.000	2.0911	-33.11	22.23	459.0639	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
41	Spectrogram 1	1	463.098376239	465.210643079	0.000	8000.000	2.1123	-33.44	19.98	463.0984	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
42	Spectrogram 1	1	467.101121899	467.354593919	0.000	8000.000	0.2535	-33.53	20.07	467.1011	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
43	Spectrogram 1	1	476.430218779	480.918901599	580.000	1080.800	4.4887	-46.65	20.87	476.4302	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
44	Spectrogram 1	1	491.826931729	493.362338949	143.400	470.100	1.5354	-54.06	13.27	491.8269	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
45	Spectrogram 1	1	494.387701289	495.418317089	159.300	709.100	1.0306	-45.27	14.68	494.3877	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
46	Spectrogram 1	1	480.963519279	487.760279029	580.000	1526.500	6.7968	-50.90	16.20	480.9635	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
47	Spectrogram 1	1	496.662806709	497.436179809	326.700	756.900	0.7734	-44.15	20.76	496.6628	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
48	Spectrogram 1	1	498.789582729	499.771171669	294.800	669.300	0.9816	-44.33	18.54	498.7896	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
49	Spectrogram 1	1	501.317917869	502.135908649	318.700	693.200	0.8180	-46.70	19.83	501.3179	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
50	Spectrogram 1	1	503.833821669	504.636939889	278.900	605.500	0.8031	-46.07	17.15	503.8338	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
51	Spectrogram 1	1	506.629862879	507.492471339	294.800	701.100	0.8626	-43.70	21.12	506.6299	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
52	Spectrogram 1	1	509.433773909	510.549215879	255.000	669.300	1.1154	-48.82	16.89	509.4338	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
53	Spectrogram 1	1	512.497521189	513.821178999	159.300	390.400	1.3237	-52.31	12.92	512.4975	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
54	Spectrogram 1	1	516.049782179	517.388312549	127.500	398.400	1.3385	-52.79	13.30	516.0498	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
55	Spectrogram 1	1	519.566002369	521.112748569	127.500	398.400	1.5467	-54.52	12.87	519.5660	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
56	Spectrogram 1	1	543.377321659	550.570599259	589.600	1381.600	7.1933	-51.09	12.22	543.3773	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
57	Spectrogram 1	1	550.738863059	555.408183659	748.900	1593.500	4.6693	-48.73	18.53	550.7389	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
58	Spectrogram 1	1	555.795441759	558.803157259	358.500	900.300	3.0077	-49.39	12.03	555.7954	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
59	Spectrogram 1	1	561.518084680	562.359403680	661.334	980.034	0.8413	-51.57	15.88	561.5181	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
60	Spectrogram 1	1	563.460343418	564.238563518	605.247	1043.447	0.7782	-47.14	22.25	563.4603	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
61	Spectrogram 1	1	565.368265080	566.020287380	609.870	1024.170	0.6520	-46.84	23.89	565.3683	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
62	Spectrogram 1	1	567.073585914	567.872839014	786.238	1096.938	0.7993	-57.88	15.93	567.0736	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
63	Spectrogram 1	1	569.095035257	569.936354357	736.526	1007.426	0.8413	-50.51	22.74	569.0950	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
64	Spectrogram 1	1	572.961389459	573.844774359	23.900	255.000	0.8834	-46.57	13.51	572.9614	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
65	Spectrogram 1	1	575.506379459	576.284599559	47.800	247.000	0.7782	-47.03	14.35	575.5064	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
66	Spectrogram 1	1	577.841039759	578.829589559	39.800	239.000	0.9885	-45.86	15.01	577.8410	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
67	Spectrogram 1	1	580.386029759	581.374579659	31.900	247.000	0.9885	-45.38	14.67	580.3860	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
68	Spectrogram 1	1	582.843673559	583.748091559	31.900	207.200	0.9044	-47.55	14.08	582.8437	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
69	Spectrogram 1	1	587.475000000	587.707349352	0.000	8000.000	0.2323	-32.70	18.00	587.4750	S01143_20190812_140005.wav	S01143_20190812_140005.wav	Phaser
70	Spectrogram 1	1	590.516664249	592.544440415	0.000	8000.000	2.0278	-33.35	20.23	590.5167	S01143_20190812_140005.wav	S01143_20190812_140005.wav	Upsweep
71	Spectrogram 1	1	594.508848576	596.650320689	0.000	8000.000	2.1415	-33.40	19.14	594.5088	S01143_20190812_140005.wav	S01143_20190812_140005.wav	Downsweep
72	Spectrogram 1	1	599.536043659	601.606065159	0.000	8000.000	2.0700	-33.31	21.49	599.5360	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
73	Spectrogram 1	1	603.488874169	605.601141009	0.000	8000.000	2.1123	-33.29	19.40	603.4889	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
74	Spectrogram 1	1	608.494946579	610.586090749	0.000	8000.000	2.0911	-33.36	21.45	608.4949	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
75	Spectrogram 1	1	612.529376239	614.641643079	0.000	8000.000	2.1123	-33.30	20.07	612.5294	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
76	Spectrogram 1	1	616.532121899	616.785593919	0.000	8000.000	0.2535	-34.21	20.47	616.5321	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
77	Spectrogram 1	1	625.861218779	630.349901599	580.000	1080.800	4.4887	-46.09	21.87	625.8612	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
78	Spectrogram 1	1	641.257931729	642.793338949	143.400	470.100	1.5354	-53.87	13.06	641.2579	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
79	Spectrogram 1	1	643.818701289	644.849317089	159.300	709.100	1.0306	-45.32	14.85	643.8187	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
80	Spectrogram 1	1	630.394519279	637.191279029	580.000	1526.500	6.7968	-50.59	16.78	630.3945	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
81	Spectrogram 1	1	646.093806709	646.867179809	326.700	756.900	0.7734	-43.94	21.51	646.0938	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
82	Spectrogram 1	1	648.220582729	649.202171669	294.800	669.300	0.9816	-44.29	20.06	648.2206	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
83	Spectrogram 1	1	650.748917869	651.566908649	318.700	693.200	0.8180	-46.61	19.96	650.7489	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
84	Spectrogram 1	1	653.264821669	654.067939889	278.900	605.500	0.8031	-45.93	17.08	653.2648	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
85	Spectrogram 1	1	656.060862879	656.923471339	294.800	701.100	0.8626	-43.24	20.38	656.0609	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
86	Spectrogram 1	1	658.864773909	659.980215879	255.000	669.300	1.1154	-48.53	16.36	658.8648	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
87	Spectrogram 1	1	661.928521189	663.252178999	159.300	390.400	1.3237	-52.12	12.49	661.9285	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
88	Spectrogram 1	1	665.480782179	666.819312549	127.500	398.400	1.3385	-52.84	13.49	665.4808	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
89	Spectrogram 1	1	668.997002369	670.543748569	127.500	398.400	1.5467	-54.40	12.80	668.9970	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
90	Spectrogram 1	1	692.808321659	700.001599259	589.600	1381.600	7.1933	-51.28	12.37	692.8083	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
91	Spectrogram 1	1	700.169863059	704.839183659	748.900	1593.500	4.6693	-49.35	18.34	700.1699	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
92	Spectrogram 1	1	705.226441759	708.234157259	358.500	900.300	3.0077	-49.41	11.97	705.2264	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
93	Spectrogram 1	1	710.949084680	711.790403680	661.334	980.034	0.8413	-52.13	15.48	710.9491	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
94	Spectrogram 1	1	712.891343418	713.669563518	605.247	1043.447	0.7782	-47.47	21.62	712.8913	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
95	Spectrogram 1	1	714.799265080	715.451287380	609.870	1024.170	0.6520	-46.77	23.29	714.7993	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
96	Spectrogram 1	1	716.504585914	717.303839014	786.238	1096.938	0.7993	-58.09	16.28	716.5046	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
97	Spectrogram 1	1	718.526035257	719.367354357	736.526	1007.426	0.8413	-51.30	22.26	718.5260	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
98	Spectrogram 1	1	722.392389459	723.275774359	23.900	255.000	0.8834	-46.53	13.88	722.3924	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
99	Spectrogram 1	1	724.937379459	725.715599559	47.800	247.000	0.7782	-46.96	13.95	724.9374	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
100	Spectrogram 1	1	727.272039759	728.260589559	39.800	239.000	0.9885	-45.58	14.14	727.2720	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
101	Spectrogram 1	1	729.817029759	730.805579659	31.900	247.000	0.9885	-45.37	13.67	729.8170	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
102	Spectrogram 1	1	732.274673559	733.179091559	31.900	207.200	0.9044	-47.46	13.33	732.2747	S01143_20190812_140005.wav	S01143_20190812_140005.wav	
