Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
51	Spectrogram 1	1	1417.354862879	1418.217471339	294.800	701.100	0.8626	-51.13	17.56	1417.3549	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
52	Spectrogram 1	1	1420.158773909	1421.274215879	255.000	669.300	1.1154	-54.47	14.11	1420.1588	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
53	Spectrogram 1	1	1423.222521189	1424.546178999	159.300	390.400	1.3237	-58.00	12.14	1423.2225	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
54	Spectrogram 1	1	1426.774782179	1428.113312549	127.500	398.400	1.3385	-59.14	12.21	1426.7748	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
55	Spectrogram 1	1	1430.291002369	1431.837748569	127.500	398.400	1.5467	-60.01	11.56	1430.2910	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
56	Spectrogram 1	1	1454.102321659	1461.295599259	589.600	1381.600	7.1933	-57.01	11.22	1454.1023	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
57	Spectrogram 1	1	1461.463863059	1466.133183659	748.900	1593.500	4.6693	-53.76	14.15	1461.4639	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
58	Spectrogram 1	1	1466.520441759	1469.528157259	358.500	900.300	3.0077	-57.22	11.21	1466.5204	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
59	Spectrogram 1	1	1472.243084680	1473.084403680	661.334	980.034	0.8413	-55.35	15.77	1472.2431	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
60	Spectrogram 1	1	1474.185343418	1474.963563518	605.247	1043.447	0.7782	-50.49	20.09	1474.1853	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
61	Spectrogram 1	1	1476.093265080	1476.745287380	609.870	1024.170	0.6520	-49.29	23.07	1476.0933	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
62	Spectrogram 1	1	1477.798585914	1478.597839014	786.238	1096.938	0.7993	-59.32	15.61	1477.7986	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
63	Spectrogram 1	1	1479.820035257	1480.661354357	736.526	1007.426	0.8413	-53.65	21.50	1479.8200	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
64	Spectrogram 1	1	1483.686389459	1484.569774359	23.900	255.000	0.8834	-53.75	14.22	1483.6864	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
65	Spectrogram 1	1	1486.231379459	1487.009599559	47.800	247.000	0.7782	-55.48	11.76	1486.2314	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
66	Spectrogram 1	1	1488.566039759	1489.554589559	39.800	239.000	0.9885	-54.17	12.45	1488.5660	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
67	Spectrogram 1	1	1491.111029759	1492.099579659	31.900	247.000	0.9885	-53.56	12.94	1491.1110	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
68	Spectrogram 1	1	1493.568673559	1494.473091559	31.900	207.200	0.9044	-54.81	13.35	1493.5687	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
69	Spectrogram 1	1	1498.200000000	1498.432349352	0.000	8000.000	0.2323	-32.77	16.72	1498.2000	S00974_20190805_114414.wav	S00974_20190805_114414.wav	Phaser
70	Spectrogram 1	1	1501.241664249	1503.269440415	0.000	8000.000	2.0278	-32.68	16.69	1501.2417	S00974_20190805_114414.wav	S00974_20190805_114414.wav	Upsweep
71	Spectrogram 1	1	1505.233848576	1507.375320689	0.000	8000.000	2.1415	-32.70	15.95	1505.2338	S00974_20190805_114414.wav	S00974_20190805_114414.wav	Downsweep
72	Spectrogram 1	1	1510.261043659	1512.331065159	0.000	8000.000	2.0700	-32.67	16.17	1510.2610	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
73	Spectrogram 1	1	1514.213874169	1516.326141009	0.000	8000.000	2.1123	-32.72	16.02	1514.2139	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
74	Spectrogram 1	1	1519.219946579	1521.311090749	0.000	8000.000	2.0911	-32.68	16.38	1519.2199	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
75	Spectrogram 1	1	1523.254376239	1525.366643079	0.000	8000.000	2.1123	-32.69	15.94	1523.2544	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
76	Spectrogram 1	1	1527.257121899	1527.510593919	0.000	8000.000	0.2535	-32.79	17.54	1527.2571	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
77	Spectrogram 1	1	1536.586218779	1541.074901599	580.000	1080.800	4.4887	-50.17	18.00	1536.5862	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
78	Spectrogram 1	1	1551.982931729	1553.518338949	143.400	470.100	1.5354	-60.12	11.37	1551.9829	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
79	Spectrogram 1	1	1554.543701289	1555.574317089	159.300	709.100	1.0306	-54.01	12.84	1554.5437	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
80	Spectrogram 1	1	1541.119519279	1547.916279029	580.000	1526.500	6.7968	-54.90	15.17	1541.1195	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
81	Spectrogram 1	1	1556.818806709	1557.592179809	326.700	756.900	0.7734	-51.23	17.04	1556.8188	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
82	Spectrogram 1	1	1558.945582729	1559.927171669	294.800	669.300	0.9816	-52.11	14.49	1558.9456	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
83	Spectrogram 1	1	1561.473917869	1562.291908649	318.700	693.200	0.8180	-55.35	16.61	1561.4739	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
84	Spectrogram 1	1	1563.989821669	1564.792939889	278.900	605.500	0.8031	-55.97	14.65	1563.9898	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
85	Spectrogram 1	1	1566.785862879	1567.648471339	294.800	701.100	0.8626	-51.59	16.59	1566.7859	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
86	Spectrogram 1	1	1569.589773909	1570.705215879	255.000	669.300	1.1154	-55.96	13.62	1569.5898	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
87	Spectrogram 1	1	1572.653521189	1573.977178999	159.300	390.400	1.3237	-58.28	11.82	1572.6535	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
88	Spectrogram 1	1	1576.205782179	1577.544312549	127.500	398.400	1.3385	-59.74	12.27	1576.2058	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
89	Spectrogram 1	1	1579.722002369	1581.268748569	127.500	398.400	1.5467	-60.77	12.18	1579.7220	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
90	Spectrogram 1	1	1603.533321659	1610.726599259	589.600	1381.600	7.1933	-58.09	11.66	1603.5333	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
91	Spectrogram 1	1	1610.894863059	1615.564183659	748.900	1593.500	4.6693	-54.42	15.18	1610.8949	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
92	Spectrogram 1	1	1615.951441759	1618.959157259	358.500	900.300	3.0077	-58.56	11.07	1615.9514	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
93	Spectrogram 1	1	1621.674084680	1622.515403680	661.334	980.034	0.8413	-57.63	13.42	1621.6741	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
94	Spectrogram 1	1	1623.616343418	1624.394563518	605.247	1043.447	0.7782	-52.13	19.17	1623.6163	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
95	Spectrogram 1	1	1625.524265080	1626.176287380	609.870	1024.170	0.6520	-50.76	22.35	1625.5243	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
96	Spectrogram 1	1	1627.229585914	1628.028839014	786.238	1096.938	0.7993	-60.47	15.67	1627.2296	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
97	Spectrogram 1	1	1629.251035257	1630.092354357	736.526	1007.426	0.8413	-54.34	21.88	1629.2510	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
98	Spectrogram 1	1	1633.117389459	1634.000774359	23.900	255.000	0.8834	-54.40	13.56	1633.1174	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
99	Spectrogram 1	1	1635.662379459	1636.440599559	47.800	247.000	0.7782	-54.98	13.16	1635.6624	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
100	Spectrogram 1	1	1637.997039759	1638.985589559	39.800	239.000	0.9885	-54.30	12.51	1637.9970	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
101	Spectrogram 1	1	1640.542029759	1641.530579659	31.900	247.000	0.9885	-53.83	13.28	1640.5420	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
102	Spectrogram 1	1	1642.999673559	1643.904091559	31.900	207.200	0.9044	-55.49	11.64	1642.9997	S00974_20190805_114414.wav	S00974_20190805_114414.wav	
