Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
82	Spectrogram 1	1	1987.325582729	1988.307171669	294.800	669.300	0.9816	-47.31	19.65	1987.3256	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
83	Spectrogram 1	1	1989.853917869	1990.671908649	318.700	693.200	0.8180	-49.70	20.69	1989.8539	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
84	Spectrogram 1	1	1992.369821669	1993.172939889	278.900	605.500	0.8031	-49.68	18.13	1992.3698	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
85	Spectrogram 1	1	1995.165862879	1996.028471339	294.800	701.100	0.8626	-46.81	21.44	1995.1659	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
86	Spectrogram 1	1	1997.969773909	1999.085215879	255.000	669.300	1.1154	-50.84	16.86	1997.9698	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
87	Spectrogram 1	1	2001.033521189	2002.357178999	159.300	390.400	1.3237	-55.65	13.53	2001.0335	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
88	Spectrogram 1	1	2004.585782179	2005.924312549	127.500	398.400	1.3385	-56.71	12.46	2004.5858	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
89	Spectrogram 1	1	2008.102002369	2009.648748569	127.500	398.400	1.5467	-57.73	11.68	2008.1020	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
90	Spectrogram 1	1	2031.913321659	2039.106599259	589.600	1381.600	7.1933	-54.51	12.55	2031.9133	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
91	Spectrogram 1	1	2039.274863059	2043.944183659	748.900	1593.500	4.6693	-48.99	19.85	2039.2749	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
92	Spectrogram 1	1	2044.331441759	2047.339157259	358.500	900.300	3.0077	-56.02	11.82	2044.3314	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
93	Spectrogram 1	1	2050.054084680	2050.895403680	661.334	980.034	0.8413	-51.69	18.08	2050.0541	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
94	Spectrogram 1	1	2051.996343418	2052.774563518	605.247	1043.447	0.7782	-46.97	22.01	2051.9963	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
95	Spectrogram 1	1	2053.904265080	2054.556287380	609.870	1024.170	0.6520	-46.41	23.45	2053.9043	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
96	Spectrogram 1	1	2055.609585914	2056.408839014	786.238	1096.938	0.7993	-55.84	18.90	2055.6096	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
97	Spectrogram 1	1	2057.631035257	2058.472354357	736.526	1007.426	0.8413	-49.43	25.04	2057.6310	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
98	Spectrogram 1	1	2061.497389459	2062.380774359	23.900	255.000	0.8834	-50.98	14.42	2061.4974	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
99	Spectrogram 1	1	2064.042379459	2064.820599559	47.800	247.000	0.7782	-51.45	13.88	2064.0424	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
100	Spectrogram 1	1	2066.377039759	2067.365589559	39.800	239.000	0.9885	-50.29	14.06	2066.3770	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
101	Spectrogram 1	1	2068.922029759	2069.910579659	31.900	247.000	0.9885	-50.22	13.75	2068.9220	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
102	Spectrogram 1	1	2071.379673559	2072.284091559	31.900	207.200	0.9044	-52.85	13.06	2071.3797	S00974_20190805_184416.wav	S00974_20190805_184416.wav	
