Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
38	Spectrogram 1	1	1789.650043659	1791.720065159	0.000	8000.000	2.0700	-32.85	17.58	1789.6500	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
39	Spectrogram 1	1	1793.602874169	1795.715141009	0.000	8000.000	2.1123	-32.84	16.53	1793.6029	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
40	Spectrogram 1	1	1798.608946579	1800.700090749	0.000	8000.000	2.0911	-32.87	17.27	1798.6089	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
41	Spectrogram 1	1	1802.643376239	1804.755643079	0.000	8000.000	2.1123	-32.87	16.49	1802.6434	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
42	Spectrogram 1	1	1806.646121899	1806.899593919	0.000	8000.000	0.2535	-33.21	18.11	1806.6461	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
43	Spectrogram 1	1	1815.975218779	1820.463901599	580.000	1080.800	4.4887	-46.95	22.79	1815.9752	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
44	Spectrogram 1	1	1831.371931729	1832.907338949	143.400	470.100	1.5354	-57.55	12.81	1831.3719	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
45	Spectrogram 1	1	1833.932701289	1834.963317089	159.300	709.100	1.0306	-48.34	13.54	1833.9327	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
46	Spectrogram 1	1	1820.508519279	1827.305279029	580.000	1526.500	6.7968	-50.14	18.99	1820.5085	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
47	Spectrogram 1	1	1836.207806709	1836.981179809	326.700	756.900	0.7734	-46.80	22.18	1836.2078	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
48	Spectrogram 1	1	1838.334582729	1839.316171669	294.800	669.300	0.9816	-47.35	19.53	1838.3346	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
49	Spectrogram 1	1	1840.862917869	1841.680908649	318.700	693.200	0.8180	-50.09	20.28	1840.8629	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
50	Spectrogram 1	1	1843.378821669	1844.181939889	278.900	605.500	0.8031	-50.01	18.29	1843.3788	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
51	Spectrogram 1	1	1846.174862879	1847.037471339	294.800	701.100	0.8626	-46.96	22.18	1846.1749	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
52	Spectrogram 1	1	1848.978773909	1850.094215879	255.000	669.300	1.1154	-51.70	16.28	1848.9788	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
53	Spectrogram 1	1	1852.042521189	1853.366178999	159.300	390.400	1.3237	-55.62	13.78	1852.0425	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
54	Spectrogram 1	1	1855.594782179	1856.933312549	127.500	398.400	1.3385	-56.62	13.31	1855.5948	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
55	Spectrogram 1	1	1859.111002369	1860.657748569	127.500	398.400	1.5467	-57.87	13.02	1859.1110	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
56	Spectrogram 1	1	1882.922321659	1890.115599259	589.600	1381.600	7.1933	-54.66	12.66	1882.9223	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
57	Spectrogram 1	1	1890.283863059	1894.953183659	748.900	1593.500	4.6693	-49.37	19.25	1890.2839	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
58	Spectrogram 1	1	1895.340441759	1898.348157259	358.500	900.300	3.0077	-56.22	11.78	1895.3404	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
59	Spectrogram 1	1	1901.063084680	1901.904403680	661.334	980.034	0.8413	-52.41	16.77	1901.0631	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
60	Spectrogram 1	1	1903.005343418	1903.783563518	605.247	1043.447	0.7782	-47.20	22.38	1903.0053	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
61	Spectrogram 1	1	1904.913265080	1905.565287380	609.870	1024.170	0.6520	-46.87	23.58	1904.9133	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
62	Spectrogram 1	1	1906.618585914	1907.417839014	786.238	1096.938	0.7993	-55.77	18.01	1906.6186	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
63	Spectrogram 1	1	1908.640035257	1909.481354357	736.526	1007.426	0.8413	-49.51	24.48	1908.6400	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
64	Spectrogram 1	1	1912.506389459	1913.389774359	23.900	255.000	0.8834	-51.11	13.32	1912.5064	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
65	Spectrogram 1	1	1915.051379459	1915.829599559	47.800	247.000	0.7782	-51.80	13.61	1915.0514	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
66	Spectrogram 1	1	1917.386039759	1918.374589559	39.800	239.000	0.9885	-50.38	14.56	1917.3860	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
67	Spectrogram 1	1	1919.931029759	1920.919579659	31.900	247.000	0.9885	-50.08	14.33	1919.9310	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
68	Spectrogram 1	1	1922.388673559	1923.293091559	31.900	207.200	0.9044	-52.64	13.01	1922.3887	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
69	Spectrogram 1	1	1927.020000000	1927.252349352	0.000	8000.000	0.2323	-33.13	18.56	1927.0200	S00974_20190805_174416.wav	S00974_20190805_174416.wav	Phaser
70	Spectrogram 1	1	1930.061664249	1932.089440415	0.000	8000.000	2.0278	-32.85	17.52	1930.0617	S00974_20190805_174416.wav	S00974_20190805_174416.wav	Upsweep
71	Spectrogram 1	1	1934.053848576	1936.195320689	0.000	8000.000	2.1415	-32.85	16.21	1934.0538	S00974_20190805_174416.wav	S00974_20190805_174416.wav	Downsweep
72	Spectrogram 1	1	1939.081043659	1941.151065159	0.000	8000.000	2.0700	-32.83	17.45	1939.0810	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
73	Spectrogram 1	1	1943.033874169	1945.146141009	0.000	8000.000	2.1123	-32.88	16.31	1943.0339	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
74	Spectrogram 1	1	1948.039946579	1950.131090749	0.000	8000.000	2.0911	-32.89	16.95	1948.0399	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
75	Spectrogram 1	1	1952.074376239	1954.186643079	0.000	8000.000	2.1123	-32.90	16.28	1952.0744	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
76	Spectrogram 1	1	1956.077121899	1956.330593919	0.000	8000.000	0.2535	-33.09	17.45	1956.0771	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
77	Spectrogram 1	1	1965.406218779	1969.894901599	580.000	1080.800	4.4887	-46.79	22.62	1965.4062	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
78	Spectrogram 1	1	1980.802931729	1982.338338949	143.400	470.100	1.5354	-57.65	12.91	1980.8029	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
79	Spectrogram 1	1	1983.363701289	1984.394317089	159.300	709.100	1.0306	-48.30	14.46	1983.3637	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
80	Spectrogram 1	1	1969.939519279	1976.736279029	580.000	1526.500	6.7968	-49.88	19.37	1969.9395	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
81	Spectrogram 1	1	1985.638806709	1986.412179809	326.700	756.900	0.7734	-46.66	22.30	1985.6388	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
82	Spectrogram 1	1	1987.765582729	1988.747171669	294.800	669.300	0.9816	-47.31	19.16	1987.7656	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
83	Spectrogram 1	1	1990.293917869	1991.111908649	318.700	693.200	0.8180	-50.07	20.40	1990.2939	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
84	Spectrogram 1	1	1992.809821669	1993.612939889	278.900	605.500	0.8031	-49.92	18.57	1992.8098	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
85	Spectrogram 1	1	1995.605862879	1996.468471339	294.800	701.100	0.8626	-46.83	21.77	1995.6059	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
86	Spectrogram 1	1	1998.409773909	1999.525215879	255.000	669.300	1.1154	-51.38	16.87	1998.4098	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
87	Spectrogram 1	1	2001.473521189	2002.797178999	159.300	390.400	1.3237	-55.68	13.27	2001.4735	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
88	Spectrogram 1	1	2005.025782179	2006.364312549	127.500	398.400	1.3385	-56.74	13.61	2005.0258	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
89	Spectrogram 1	1	2008.542002369	2010.088748569	127.500	398.400	1.5467	-57.80	13.03	2008.5420	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
90	Spectrogram 1	1	2032.353321659	2039.546599259	589.600	1381.600	7.1933	-54.55	12.59	2032.3533	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
91	Spectrogram 1	1	2039.714863059	2044.384183659	748.900	1593.500	4.6693	-49.11	19.43	2039.7149	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
92	Spectrogram 1	1	2044.771441759	2047.779157259	358.500	900.300	3.0077	-56.06	11.63	2044.7714	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
93	Spectrogram 1	1	2050.494084680	2051.335403680	661.334	980.034	0.8413	-52.27	16.70	2050.4941	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
94	Spectrogram 1	1	2052.436343418	2053.214563518	605.247	1043.447	0.7782	-47.08	22.56	2052.4363	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
95	Spectrogram 1	1	2054.344265080	2054.996287380	609.870	1024.170	0.6520	-46.55	23.12	2054.3443	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
96	Spectrogram 1	1	2056.049585914	2056.848839014	786.238	1096.938	0.7993	-55.41	18.52	2056.0496	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
97	Spectrogram 1	1	2058.071035257	2058.912354357	736.526	1007.426	0.8413	-49.34	25.07	2058.0710	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
98	Spectrogram 1	1	2061.937389459	2062.820774359	23.900	255.000	0.8834	-50.98	13.77	2061.9374	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
99	Spectrogram 1	1	2064.482379459	2065.260599559	47.800	247.000	0.7782	-51.60	12.89	2064.4824	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
100	Spectrogram 1	1	2066.817039759	2067.805589559	39.800	239.000	0.9885	-50.09	14.55	2066.8170	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
101	Spectrogram 1	1	2069.362029759	2070.350579659	31.900	247.000	0.9885	-49.98	14.39	2069.3620	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
102	Spectrogram 1	1	2071.819673559	2072.724091559	31.900	207.200	0.9044	-52.94	12.89	2071.8197	S00974_20190805_174416.wav	S00974_20190805_174416.wav	
