Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Inband Power (dB FS)	SNR NIST Quick (dB FS)	File Offset (s)	End File	Begin File	Sound Type
16	Spectrogram 1	1	2973.669821669	2974.472939889	278.900	605.500	0.8031	-46.59	19.39	2973.6698	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
17	Spectrogram 1	1	2976.465862879	2977.328471339	294.800	701.100	0.8626	-43.23	24.87	2976.4659	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
18	Spectrogram 1	1	2979.269773909	2980.385215879	255.000	669.300	1.1154	-47.72	18.93	2979.2698	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
19	Spectrogram 1	1	2982.333521189	2983.657178999	159.300	390.400	1.3237	-55.25	13.55	2982.3335	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
20	Spectrogram 1	1	2985.885782179	2987.224312549	127.500	398.400	1.3385	-55.94	12.83	2985.8858	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
21	Spectrogram 1	1	2989.402002369	2990.948748569	127.500	398.400	1.5467	-57.47	12.64	2989.4020	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
22	Spectrogram 1	1	3013.213321659	3020.406599259	589.600	1381.600	7.1933	-54.37	11.83	3013.2133	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
23	Spectrogram 1	1	3020.574863059	3025.244183659	748.900	1593.500	4.6693	-54.34	16.29	3020.5749	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
24	Spectrogram 1	1	3025.631441759	3028.639157259	358.500	900.300	3.0077	-53.28	11.82	3025.6314	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
25	Spectrogram 1	1	3031.354084680	3032.195403680	661.334	980.034	0.8413	-53.97	14.53	3031.3541	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
26	Spectrogram 1	1	3033.296343418	3034.074563518	605.247	1043.447	0.7782	-50.91	21.34	3033.2963	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
27	Spectrogram 1	1	3035.204265080	3035.856287380	609.870	1024.170	0.6520	-50.26	23.21	3035.2043	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
28	Spectrogram 1	1	3036.909585914	3037.708839014	786.238	1096.938	0.7993	-61.58	15.02	3036.9096	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
29	Spectrogram 1	1	3038.931035257	3039.772354357	736.526	1007.426	0.8413	-54.89	20.84	3038.9310	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
30	Spectrogram 1	1	3042.797389459	3043.680774359	23.900	255.000	0.8834	-47.54	15.15	3042.7974	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
31	Spectrogram 1	1	3045.342379459	3046.120599559	47.800	247.000	0.7782	-47.80	16.95	3045.3424	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
32	Spectrogram 1	1	3047.677039759	3048.665589559	39.800	239.000	0.9885	-46.56	14.74	3047.6770	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
33	Spectrogram 1	1	3050.222029759	3051.210579659	31.900	247.000	0.9885	-46.46	16.84	3050.2220	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
34	Spectrogram 1	1	3052.679673559	3053.584091559	31.900	207.200	0.9044	-49.00	14.46	3052.6797	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
35	Spectrogram 1	1	3057.349000000	3057.581349352	0.000	8000.000	0.2323	-33.45	18.19	3057.3490	S00974_20190807_183027.wav	S00974_20190807_183027.wav	Phaser
36	Spectrogram 1	1	3060.390664249	3062.418440415	0.000	8000.000	2.0278	-32.99	19.83	3060.3907	S00974_20190807_183027.wav	S00974_20190807_183027.wav	Upsweep
37	Spectrogram 1	1	3064.382848576	3066.524320689	0.000	8000.000	2.1415	-32.81	18.91	3064.3828	S00974_20190807_183027.wav	S00974_20190807_183027.wav	Downsweep
38	Spectrogram 1	1	3069.410043659	3071.480065159	0.000	8000.000	2.0700	-32.70	19.54	3069.4100	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
39	Spectrogram 1	1	3073.362874169	3075.475141009	0.000	8000.000	2.1123	-32.75	18.71	3073.3629	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
40	Spectrogram 1	1	3078.368946579	3080.460090749	0.000	8000.000	2.0911	-32.86	19.01	3078.3689	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
41	Spectrogram 1	1	3082.403376239	3084.515643079	0.000	8000.000	2.1123	-32.95	18.78	3082.4034	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
42	Spectrogram 1	1	3086.406121899	3086.659593919	0.000	8000.000	0.2535	-33.27	19.73	3086.4061	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
43	Spectrogram 1	1	3095.735218779	3100.223901599	580.000	1080.800	4.4887	-50.55	21.11	3095.7352	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
44	Spectrogram 1	1	3111.131931729	3112.667338949	143.400	470.100	1.5354	-55.92	12.67	3111.1319	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
45	Spectrogram 1	1	3113.692701289	3114.723317089	159.300	709.100	1.0306	-45.05	16.50	3113.6927	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
46	Spectrogram 1	1	3100.268519279	3107.065279029	580.000	1526.500	6.7968	-54.78	14.75	3100.2685	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
47	Spectrogram 1	1	3115.967806709	3116.741179809	326.700	756.900	0.7734	-44.78	23.76	3115.9678	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
48	Spectrogram 1	1	3118.094582729	3119.076171669	294.800	669.300	0.9816	-41.49	22.23	3118.0946	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
49	Spectrogram 1	1	3120.622917869	3121.440908649	318.700	693.200	0.8180	-45.95	22.89	3120.6229	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
50	Spectrogram 1	1	3123.138821669	3123.941939889	278.900	605.500	0.8031	-46.32	20.19	3123.1388	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
51	Spectrogram 1	1	3125.934862879	3126.797471339	294.800	701.100	0.8626	-43.11	24.81	3125.9349	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
52	Spectrogram 1	1	3128.738773909	3129.854215879	255.000	669.300	1.1154	-47.65	18.89	3128.7388	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
53	Spectrogram 1	1	3131.802521189	3133.126178999	159.300	390.400	1.3237	-55.25	14.33	3131.8025	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
54	Spectrogram 1	1	3135.354782179	3136.693312549	127.500	398.400	1.3385	-55.60	12.89	3135.3548	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
55	Spectrogram 1	1	3138.871002369	3140.417748569	127.500	398.400	1.5467	-57.25	12.76	3138.8710	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
56	Spectrogram 1	1	3162.682321659	3169.875599259	589.600	1381.600	7.1933	-54.17	11.86	3162.6823	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
57	Spectrogram 1	1	3170.043863059	3174.713183659	748.900	1593.500	4.6693	-54.19	15.81	3170.0439	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
58	Spectrogram 1	1	3175.100441759	3178.108157259	358.500	900.300	3.0077	-53.13	12.15	3175.1004	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
59	Spectrogram 1	1	3180.823084680	3181.664403680	661.334	980.034	0.8413	-53.90	15.67	3180.8231	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
60	Spectrogram 1	1	3182.765343418	3183.543563518	605.247	1043.447	0.7782	-50.81	22.02	3182.7653	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
61	Spectrogram 1	1	3184.673265080	3185.325287380	609.870	1024.170	0.6520	-49.97	23.14	3184.6733	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
62	Spectrogram 1	1	3186.378585914	3187.177839014	786.238	1096.938	0.7993	-61.62	15.29	3186.3786	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
63	Spectrogram 1	1	3188.400035257	3189.241354357	736.526	1007.426	0.8413	-54.82	21.18	3188.4000	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
64	Spectrogram 1	1	3192.266389459	3193.149774359	23.900	255.000	0.8834	-47.41	16.20	3192.2664	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
65	Spectrogram 1	1	3194.811379459	3195.589599559	47.800	247.000	0.7782	-47.80	17.61	3194.8114	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
66	Spectrogram 1	1	3197.146039759	3198.134589559	39.800	239.000	0.9885	-46.59	14.97	3197.1460	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
67	Spectrogram 1	1	3199.691029759	3200.679579659	31.900	247.000	0.9885	-46.48	15.67	3199.6910	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
68	Spectrogram 1	1	3202.148673559	3203.053091559	31.900	207.200	0.9044	-48.91	13.83	3202.1487	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
69	Spectrogram 1	1	3206.780000000	3207.012349352	0.000	8000.000	0.2323	-32.72	20.22	3206.7800	S00974_20190807_183027.wav	S00974_20190807_183027.wav	Phaser
70	Spectrogram 1	1	3209.821664249	3211.849440415	0.000	8000.000	2.0278	-32.73	19.40	3209.8217	S00974_20190807_183027.wav	S00974_20190807_183027.wav	Upsweep
71	Spectrogram 1	1	3213.813848576	3215.955320689	0.000	8000.000	2.1415	-32.92	17.73	3213.8138	S00974_20190807_183027.wav	S00974_20190807_183027.wav	Downsweep
72	Spectrogram 1	1	3218.841043659	3220.911065159	0.000	8000.000	2.0700	-33.00	18.66	3218.8410	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
73	Spectrogram 1	1	3222.793874169	3224.906141009	0.000	8000.000	2.1123	-32.99	19.66	3222.7939	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
74	Spectrogram 1	1	3227.799946579	3229.891090749	0.000	8000.000	2.0911	-33.03	19.17	3227.7999	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
75	Spectrogram 1	1	3231.834376239	3233.946643079	0.000	8000.000	2.1123	-33.05	18.04	3231.8344	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
76	Spectrogram 1	1	3235.837121899	3236.090593919	0.000	8000.000	0.2535	-32.96	21.99	3235.8371	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
77	Spectrogram 1	1	3245.166218779	3249.654901599	580.000	1080.800	4.4887	-50.57	21.06	3245.1662	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
78	Spectrogram 1	1	3260.562931729	3262.098338949	143.400	470.100	1.5354	-55.85	12.96	3260.5629	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
79	Spectrogram 1	1	3263.123701289	3264.154317089	159.300	709.100	1.0306	-45.06	16.31	3263.1237	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
80	Spectrogram 1	1	3249.699519279	3256.496279029	580.000	1526.500	6.7968	-54.82	14.72	3249.6995	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
81	Spectrogram 1	1	3265.398806709	3266.172179809	326.700	756.900	0.7734	-44.82	23.88	3265.3988	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
82	Spectrogram 1	1	3267.525582729	3268.507171669	294.800	669.300	0.9816	-41.58	20.96	3267.5256	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
83	Spectrogram 1	1	3270.053917869	3270.871908649	318.700	693.200	0.8180	-46.05	22.51	3270.0539	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
84	Spectrogram 1	1	3272.569821669	3273.372939889	278.900	605.500	0.8031	-46.33	20.46	3272.5698	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
85	Spectrogram 1	1	3275.365862879	3276.228471339	294.800	701.100	0.8626	-43.10	24.92	3275.3659	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
86	Spectrogram 1	1	3278.169773909	3279.285215879	255.000	669.300	1.1154	-47.61	19.15	3278.1698	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
87	Spectrogram 1	1	3281.233521189	3282.557178999	159.300	390.400	1.3237	-55.14	14.79	3281.2335	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
88	Spectrogram 1	1	3284.785782179	3286.124312549	127.500	398.400	1.3385	-55.57	13.59	3284.7858	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
89	Spectrogram 1	1	3288.302002369	3289.848748569	127.500	398.400	1.5467	-56.95	12.63	3288.3020	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
90	Spectrogram 1	1	3312.113321659	3319.306599259	589.600	1381.600	7.1933	-54.21	12.05	3312.1133	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
91	Spectrogram 1	1	3319.474863059	3324.144183659	748.900	1593.500	4.6693	-54.25	15.90	3319.4749	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
92	Spectrogram 1	1	3324.531441759	3327.539157259	358.500	900.300	3.0077	-53.17	12.11	3324.5314	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
93	Spectrogram 1	1	3330.254084680	3331.095403680	661.334	980.034	0.8413	-53.94	14.40	3330.2541	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
94	Spectrogram 1	1	3332.196343418	3332.974563518	605.247	1043.447	0.7782	-50.70	20.75	3332.1963	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
95	Spectrogram 1	1	3334.104265080	3334.756287380	609.870	1024.170	0.6520	-50.00	23.64	3334.1043	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
96	Spectrogram 1	1	3335.809585914	3336.608839014	786.238	1096.938	0.7993	-61.38	15.05	3335.8096	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
97	Spectrogram 1	1	3337.831035257	3338.672354357	736.526	1007.426	0.8413	-54.68	22.02	3337.8310	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
98	Spectrogram 1	1	3341.697389459	3342.580774359	23.900	255.000	0.8834	-47.37	16.04	3341.6974	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
99	Spectrogram 1	1	3344.242379459	3345.020599559	47.800	247.000	0.7782	-47.76	16.79	3344.2424	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
100	Spectrogram 1	1	3346.577039759	3347.565589559	39.800	239.000	0.9885	-46.41	15.50	3346.5770	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
101	Spectrogram 1	1	3349.122029759	3350.110579659	31.900	247.000	0.9885	-46.35	15.94	3349.1220	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
102	Spectrogram 1	1	3351.579673559	3352.484091559	31.900	207.200	0.9044	-49.15	14.97	3351.5797	S00974_20190807_183027.wav	S00974_20190807_183027.wav	
