"","wav.file","center.freq","high.freq","noise.valuedb","noise.file"
"237","M1_20190823_084004.wav",630,708,44.0025020916654,2
"238","M1_20190823_084004.wav",800,891,44.9248180040158,2
"239","M1_20190823_084004.wav",1000,1122,42.9054385136771,2
"240","M1_20190823_084004.wav",1250,1413,41.8614715312023,2
"241","M1_20190823_084004.wav",1600,1778,40.2834993602178,2
"242","M1_20190823_084004.wav",2000,2239,37.2607282779292,2
"243","M1_20190823_084004.wav",2500,2818,35.7896922075233,2
"244","M1_20190823_084004.wav",3150,3548,43.4048865144678,2
"245","M1_20190823_084004.wav",4000,4467,41.5972777701033,2
"246","M1_20190823_084004.wav",5000,5623,53.8478012542781,2
"247","M1_20190823_084004.wav",6300,7079,59.8616431437226,2
"248","M2_20190823_084004.wav",100,112,33.3990669193617,2
"249","M2_20190823_084004.wav",125,141,32.5542607834445,2
"250","M2_20190823_084004.wav",160,178,32.9820807143903,2
"251","M2_20190823_084004.wav",200,224,31.9067436092819,2
"252","M2_20190823_084004.wav",250,282,32.9968844750666,2
"253","M2_20190823_084004.wav",315,355,35.2886310735015,2
"254","M2_20190823_084004.wav",400,447,37.4826523131631,2
"255","M2_20190823_084004.wav",500,562,39.1327195418282,2
"256","M2_20190823_084004.wav",630,708,39.9406192436402,2
"257","M2_20190823_084004.wav",800,891,39.3894412681627,2
"258","M2_20190823_084004.wav",1000,1122,37.9787364794028,2
"259","M2_20190823_084004.wav",1250,1413,35.4068206671309,2
"260","M2_20190823_084004.wav",1600,1778,36.1771670340478,2
"261","M2_20190823_084004.wav",2000,2239,34.1169750104737,2
"262","M2_20190823_084004.wav",2500,2818,34.4394881123756,2
"263","M2_20190823_084004.wav",3150,3548,44.115600882705,2
"264","M2_20190823_084004.wav",4000,4467,44.1885371445796,2
"265","M2_20190823_084004.wav",5000,5623,53.3510466679897,2
"266","M2_20190823_084004.wav",6300,7079,60.6004175694138,2
"267","M3_20190823_084004.wav",100,112,31.7089580298966,2
"268","M3_20190823_084004.wav",125,141,30.322534682115,2
"269","M3_20190823_084004.wav",160,178,32.6048281386118,2
"270","M3_20190823_084004.wav",200,224,32.9565154755912,2
"271","M3_20190823_084004.wav",250,282,36.3062549018625,2
"272","M3_20190823_084004.wav",315,355,39.7882443728498,2
"273","M3_20190823_084004.wav",400,447,40.6204700563831,2
"274","M3_20190823_084004.wav",500,562,39.6644480807053,2
"275","M3_20190823_084004.wav",630,708,39.0497773415105,2
"276","M3_20190823_084004.wav",800,891,39.2104638524606,2
"277","M3_20190823_084004.wav",1000,1122,38.2010275705626,2
"278","M3_20190823_084004.wav",1250,1413,36.4079180265139,2
"279","M3_20190823_084004.wav",1600,1778,39.5950414068138,2
"280","M3_20190823_084004.wav",2000,2239,35.7537834247845,2
"281","M3_20190823_084004.wav",2500,2818,35.7323222228419,2
"282","M3_20190823_084004.wav",3150,3548,50.9886322248517,2
"283","M3_20190823_084004.wav",4000,4467,48.5752356625035,2
"284","M3_20190823_084004.wav",5000,5623,55.8804392173845,2
"285","M3_20190823_084004.wav",6300,7079,61.9762923722526,2
"286","M4_20190823_084004.wav",100,112,31.6853124425399,2
"287","M4_20190823_084004.wav",125,141,27.6044683290531,2
"288","M4_20190823_084004.wav",160,178,28.0793762463944,2
"289","M4_20190823_084004.wav",200,224,28.5027343978582,2
"290","M4_20190823_084004.wav",250,282,29.6011589164401,2
"291","M4_20190823_084004.wav",315,355,31.5020264182482,2
"292","M4_20190823_084004.wav",400,447,32.4030936407707,2
"293","M4_20190823_084004.wav",500,562,32.6537439441795,2
"294","M4_20190823_084004.wav",630,708,32.8522754839715,2
"295","M4_20190823_084004.wav",800,891,32.4160864697816,2
"296","M4_20190823_084004.wav",1000,1122,32.3158983768272,2
"297","M4_20190823_084004.wav",1250,1413,31.6684251464698,2
"298","M4_20190823_084004.wav",1600,1778,40.0186685875046,2
"299","M4_20190823_084004.wav",2000,2239,35.8241897619911,2
"300","M4_20190823_084004.wav",2500,2818,34.5329470511204,2
"301","M4_20190823_084004.wav",3150,3548,48.9611866378823,2
"302","M4_20190823_084004.wav",4000,4467,39.5773398873731,2
"303","M4_20190823_084004.wav",5000,5623,46.5681131877449,2
"304","M4_20190823_084004.wav",6300,7079,51.4455974284842,2
"305","M8_20190823_084004.wav",100,112,34.7359967778993,2
"306","M8_20190823_084004.wav",125,141,30.5165648671385,2
"307","M8_20190823_084004.wav",160,178,31.3995524382674,2
"308","M8_20190823_084004.wav",200,224,30.4665923775624,2
"309","M8_20190823_084004.wav",250,282,29.5058241847118,2
